start_stn,r_hour.0,r_hour.1,r_hour.2,r_hour.3,r_hour.4,r_hour.5,r_hour.6,r_hour.7,r_hour.8,r_hour.9,r_hour.10,r_hour.11,r_hour.12,r_hour.13,r_hour.14,r_hour.15,r_hour.16,r_hour.17,r_hour.18,r_hour.19,r_hour.20,r_hour.21,r_hour.22,r_hour.23
1951,0.028161001,0.017351728,0.01152041,0.007395819,0.003982364,0.004124591,0.007964728,0.115630778,0.11292846,0.054615275,0.035130138,0.03242782,0.038259138,0.039396956,0.041103684,0.038116911,0.043806002,0.055753093,0.074100412,0.076376049,0.060446594,0.041672593,0.034703456,0.025032001
1952,0.029690049,0.025611746,0.021451876,0.012316476,0.008727569,0.010603589,0.021859706,0.036378467,0.096166395,0.043882545,0.022349103,0.028548124,0.027977162,0.034339315,0.035399674,0.03817292,0.050734095,0.069331158,0.080261011,0.070717781,0.066965742,0.067944535,0.06223491,0.038336052
1953,0.043165468,0.029676259,0.01588729,0.009692246,0.006794564,0.008693046,0.01528777,0.04626299,0.044364508,0.023081535,0.019984013,0.025279776,0.027577938,0.037869704,0.034072742,0.040967226,0.050659472,0.056754596,0.098621103,0.090627498,0.070443645,0.075239808,0.076738609,0.052258193
1955,0.04410507,0.037477092,0.025901038,0.022327428,0.012217471,0.007238852,0.004642639,0.01478314,0.056780696,0.031154551,0.02159438,0.02309102,0.031093464,0.031124007,0.033262065,0.039065363,0.044899206,0.056200367,0.106841784,0.109621258,0.069700672,0.066249236,0.061484423,0.049144777
1956,0.025894172,0.024075517,0.014982246,0.010219105,0.006581796,0.007880835,0.012037759,0.040530008,0.058803152,0.046592188,0.037845328,0.036459686,0.056464883,0.043214688,0.0402702,0.044167316,0.053173985,0.053953408,0.103923097,0.077769118,0.056811293,0.051268728,0.057157703,0.03992379
1957,0.011907355,0.011181297,0.006026283,0.005881072,0.004356349,0.013649895,0.025484644,0.062876643,0.14513904,0.082988456,0.047702026,0.041966166,0.035504247,0.047774632,0.040514049,0.041675742,0.053946126,0.064473971,0.068612503,0.045669063,0.046975967,0.039570174,0.030857475,0.025266826
1958,0.033340726,0.024469579,0.014637392,0.007392622,0.004805204,0.012419605,0.00879722,0.022251793,0.089894286,0.07141273,0.037406668,0.02994012,0.035188881,0.042433651,0.039994086,0.049530568,0.041324758,0.054853256,0.085458712,0.068381755,0.062393731,0.066385747,0.052857248,0.044429659
1959,0.020780802,0.015303017,0.006521172,0.004347448,0.003477958,0.003999652,0.006434223,0.035736023,0.096426398,0.056169029,0.027475872,0.029127902,0.037996696,0.043909225,0.040866012,0.04103991,0.048691418,0.07112425,0.093296235,0.07781932,0.065211721,0.067298496,0.070689505,0.036257717
1960,0.046112032,0.044177262,0.028514833,0.016077022,0.008430072,0.005527916,0.017965727,0.034088815,0.079786254,0.045789571,0.033996683,0.033075364,0.033628156,0.038879676,0.03528653,0.034595541,0.041920029,0.047494011,0.083056938,0.059102635,0.053160125,0.059517229,0.064999079,0.0548185
1961,0.025982794,0.011042143,0.005401285,0.003005554,0.001524556,0.002657084,0.005510182,0.014221932,0.038157465,0.022890123,0.018425351,0.020276598,0.031514756,0.040640314,0.041772841,0.049264946,0.061417837,0.083763476,0.125579876,0.12684308,0.088228248,0.074833932,0.064140259,0.042905369
1962,0.018308165,0.017506348,0.012227716,0.006614994,0.003942269,0.003608179,0.009755446,0.017639984,0.056795403,0.044567687,0.027796338,0.029934518,0.043966324,0.040625418,0.04409996,0.0398236,0.058131765,0.0896031,0.221502071,0.089870373,0.038353601,0.03447815,0.027863156,0.022985434
1963,0.021192053,0.02781457,0.025827815,0.021192053,0.009933775,0.012582781,0.00794702,0.025827815,0.055629139,0.043046358,0.018543046,0.017218543,0.018543046,0.022516556,0.01589404,0.024503311,0.036423841,0.053642384,0.145695364,0.153642384,0.072847682,0.081456954,0.051655629,0.036423841
1964,0.035351136,0.024517723,0.01406443,0.008457664,0.005321676,0.005796826,0.006271976,0.013589281,0.045899458,0.034875986,0.018815927,0.024612753,0.031359878,0.036301435,0.032500238,0.040862872,0.047039818,0.074598499,0.106148437,0.076118977,0.075548798,0.070512211,0.093034306,0.078399696
1965,0.037578514,0.034221356,0.024258176,0.014836474,0.011262725,0.00758068,0.008230453,0.031622266,0.06421919,0.053389647,0.026748971,0.026857267,0.030755902,0.040502491,0.038228287,0.039744423,0.052198397,0.058804418,0.087394412,0.071474984,0.066168508,0.060320554,0.063894304,0.049707602
1966,0.033300281,0.028590316,0.020823004,0.011650967,0.00677574,0.016030408,0.013055693,0.057015369,0.086431995,0.059246406,0.033630805,0.032060816,0.031730293,0.042141795,0.030573459,0.035861841,0.040489175,0.047264915,0.060816394,0.064782681,0.080647827,0.059411667,0.062303751,0.045364403
1967,0.012836186,0.011308068,0.00794621,0.005195599,0.004584352,0.003973105,0.007640587,0.055929095,0.125611247,0.071210269,0.047066015,0.026589242,0.051650367,0.055317848,0.033312958,0.025672372,0.048288509,0.118276284,0.114303178,0.071515892,0.032090465,0.041564792,0.019254279,0.008863081
1968,0.031635168,0.028759244,0.023418242,0.016228431,0.012530813,0.011914544,0.032867707,0.081758422,0.086894002,0.048685292,0.031840592,0.029991783,0.0336894,0.041906327,0.044782251,0.041700904,0.041495481,0.047247329,0.064708299,0.059367297,0.058545604,0.052177486,0.045193098,0.032662284
1969,0.034467902,0.041361482,0.022834985,0.0176648,0.031021112,0.002585093,0.003877639,0.012925463,0.062903921,0.02800517,0.020680741,0.02800517,0.046100819,0.040068936,0.049547609,0.039638087,0.062042223,0.087462301,0.078414477,0.047824214,0.056872038,0.075398535,0.059887979,0.050409306
1971,0.040439987,0.048527984,0.048527984,0.039792947,0.018440634,0.007764478,0.004852798,0.017146555,0.036881268,0.012940796,0.021352313,0.029116791,0.03235199,0.025881592,0.041734067,0.066321579,0.055321902,0.060821741,0.112261404,0.056292462,0.06276286,0.052733743,0.054027823,0.053704303
1973,0.027613412,0.021978022,0.019723866,0.025077487,0.007889546,0.024232178,0.012116089,0.043956044,0.109326571,0.056353903,0.05212736,0.041983657,0.043110735,0.052409129,0.044801352,0.059453367,0.048746126,0.05212736,0.054945055,0.051282051,0.044801352,0.040011271,0.036630037,0.029304029
1974,0.057066824,0.043613247,0.028015967,0.015079834,0.00687463,0.004139562,0.015153755,0.025946186,0.033707865,0.018110585,0.018036665,0.029420461,0.033707865,0.035555884,0.03030751,0.03806919,0.041321703,0.070594323,0.125369604,0.092179184,0.061871674,0.055218805,0.069633353,0.051005322
1975,0.045411482,0.024568938,0.014842418,0.01143182,0.008463336,0.005305375,0.006315922,0.030190109,0.075096318,0.047811533,0.02362155,0.024253142,0.02444262,0.033916504,0.031958568,0.039537674,0.045916756,0.057285417,0.079706941,0.104465357,0.077117413,0.072317312,0.06189604,0.054127455
1976,0.052943794,0.037075486,0.020762272,0.016313214,0.026101142,0.017944535,0.013792081,0.033812843,0.11908646,0.050867566,0.032923031,0.024914726,0.028918879,0.025063028,0.028770577,0.027732463,0.033071333,0.043600771,0.060952098,0.075485689,0.058875871,0.067329082,0.055613229,0.048049829
1977,0.065979833,0.017207365,0.009973696,0.007124068,0.003836037,0.010850504,0.013371328,0.013809733,0.032989917,0.025317843,0.024769838,0.023893029,0.029263481,0.025865848,0.026852258,0.038360368,0.051512495,0.082639193,0.118040333,0.128342832,0.073542306,0.060061377,0.059184568,0.057211749
1979,0.011739916,0.014750151,0.012040939,0.01294401,0.009331728,0.038229982,0.02679109,0.058097532,0.205298013,0.082781457,0.030403371,0.028296207,0.032811559,0.031306442,0.035821794,0.037025888,0.04846478,0.043949428,0.04063817,0.04756171,0.048765804,0.041240217,0.039735099,0.021974714
1981,0.014276272,0.014011897,0.009253139,0.004230007,0.005287508,0.003304693,0.021017845,0.151487112,0.149900859,0.087376074,0.033972241,0.025512227,0.033840053,0.033179114,0.030931923,0.03172505,0.064639788,0.05128883,0.083807006,0.043621943,0.033179114,0.039391937,0.019563781,0.015201586
1983,0.094904219,0.05759359,0.03443095,0.018655315,0.009953675,0.005508952,0.010704895,0.011643921,0.035307374,0.026230124,0.027482159,0.023726055,0.029297609,0.028734193,0.031613873,0.045887066,0.03950169,0.05327407,0.070051333,0.076561913,0.064354576,0.063978966,0.07462126,0.065982221
1984,0.035563407,0.029725785,0.019894001,0.015285352,0.009831784,0.009294109,0.006682541,0.01789692,0.051770489,0.039403948,0.030877948,0.031031569,0.039096705,0.035563407,0.043090867,0.0575313,0.056609571,0.083954221,0.123895845,0.067132652,0.055995084,0.05276903,0.049158922,0.037944543
1985,0.020894224,0.017778207,0.012198362,0.008599242,0.004879345,0.005821397,0.014348173,0.029831638,0.058069035,0.04618469,0.029879949,0.036546776,0.044276432,0.045411725,0.043237759,0.045580811,0.054856397,0.074156381,0.099543467,0.07261045,0.059325104,0.06635426,0.06715138,0.042464794
1986,0.020072993,0.015166261,0.010300081,0.005636659,0.004622871,0.002351987,0.001905921,0.005758313,0.012935929,0.008231955,0.010705596,0.02080292,0.027980535,0.035604217,0.038605028,0.048702352,0.049635036,0.071492295,0.285928629,0.147729116,0.066869424,0.046269262,0.037591241,0.025101379
1987,0.022948456,0.018382795,0.016099964,0.007689535,0.004565661,0.001802235,0.008170131,0.044695422,0.197404782,0.034723057,0.030157395,0.030517842,0.035323802,0.034723057,0.042172294,0.043133486,0.045776763,0.049621531,0.058272258,0.060675237,0.064760303,0.057551364,0.053706596,0.037126036
1988,0.032112133,0.033669534,0.025437556,0.020839513,0.012385049,0.004672204,0.008751112,0.038935034,0.119400771,0.087288638,0.032779591,0.026846633,0.027291605,0.030554732,0.031444675,0.030628894,0.037600119,0.061035301,0.070157223,0.060738653,0.054138238,0.052210027,0.055918125,0.04516464
1991,0.038795599,0.040532716,0.034279097,0.032194557,0.018413434,0.014823393,0.014707585,0.045512449,0.074464389,0.024898668,0.022350898,0.030689056,0.031383903,0.04806022,0.059872611,0.033700058,0.035321367,0.046207296,0.059872611,0.06821077,0.074232774,0.056398379,0.056745802,0.038332368
1992,0.042419482,0.049489395,0.06205813,0.039277298,0.028279654,0.010997643,0.005498822,0.008641005,0.023566379,0.021209741,0.033778476,0.024351925,0.046347211,0.042419482,0.044776119,0.038491752,0.069128044,0.063629222,0.128829537,0.043990573,0.033778476,0.052631579,0.04084839,0.045561665
1993,0.025380711,0.020304569,0.013276064,0.005857087,0.008980867,0.011714174,0.045294807,0.108160875,0.065599375,0.039828192,0.046466224,0.048809059,0.025771183,0.026552128,0.031237798,0.045685279,0.042171027,0.081218274,0.064037485,0.053885201,0.048809059,0.047637642,0.063647013,0.029675908
1994,0.027930089,0.02159013,0.011823167,0.013193968,0.012337217,0.019019877,0.020047978,0.050719671,0.143934202,0.055688828,0.02844414,0.027930089,0.035126799,0.033755997,0.030328992,0.036668951,0.046607265,0.06442769,0.075908156,0.066483893,0.05020562,0.04300891,0.046264565,0.038553804
1996,0.0353376,0.016677184,0.0088344,0.004687641,0.002253673,0.011809249,0.011628955,0.052826107,0.091769584,0.040475976,0.017758947,0.021364825,0.018480123,0.026413053,0.027134229,0.031461282,0.050842874,0.051473902,0.084467682,0.105562066,0.082123862,0.083746507,0.074731813,0.048138466
1998,0.020253165,0.016455696,0.006891702,0.005344585,0.00281294,0.001687764,0.000843882,0.004360056,0.033614627,0.024472574,0.015893108,0.024472574,0.030098453,0.033895921,0.043178622,0.055696203,0.070042194,0.091983122,0.126722925,0.100843882,0.082559775,0.086075949,0.081153305,0.040646976
1999,0.053181387,0.047958215,0.038461538,0.02374169,0.027540361,0.008547009,0.003323837,0.00997151,0.075498575,0.020892688,0.017094017,0.020892688,0.044159544,0.027540361,0.036087369,0.045109212,0.090693257,0.064577398,0.071699905,0.057454891,0.046533713,0.053181387,0.061253561,0.054605888
2000,0.061762665,0.045305839,0.022405076,0.011698225,0.0055517,0.002577575,0.008922375,0.017745613,0.049370477,0.032517101,0.018538713,0.026172301,0.033805889,0.030336076,0.029344701,0.035292951,0.046396352,0.05442649,0.062952315,0.07623674,0.07821949,0.084564291,0.093784079,0.072072965
2002,0.047018454,0.02661278,0.016486198,0.010279091,0.00660363,0.006191856,0.008296477,0.029998475,0.038813482,0.022754308,0.020085405,0.019887144,0.022022266,0.028275126,0.030364496,0.034924508,0.045493366,0.055772457,0.071511362,0.086457221,0.090879976,0.097575111,0.10051853,0.083178283
2003,0.0435247,0.02546729,0.015353805,0.009345794,0.006308411,0.005507343,0.005106809,0.010614152,0.015854473,0.017757009,0.019058745,0.01712283,0.024632844,0.035413885,0.040954606,0.043791722,0.049699599,0.062283044,0.083978638,0.088217623,0.087082777,0.090186916,0.111815754,0.090921228
2007,0.037139415,0.032780495,0.020554256,0.012793253,0.007229428,0.006839606,0.022503367,0.03136296,0.0461762,0.027606492,0.025338436,0.02700404,0.036076263,0.040754129,0.038273442,0.036678716,0.042100787,0.06010348,0.103373733,0.069530087,0.065135729,0.06467503,0.083776313,0.062194344
2008,0.027258647,0.021992772,0.018791946,0.009912235,0.009292721,0.019101704,0.036035106,0.042127001,0.088797109,0.052968508,0.032731027,0.030252969,0.038822922,0.046153846,0.04295302,0.044295302,0.064532783,0.056479091,0.062157976,0.06019618,0.057098606,0.0547238,0.046566856,0.036757873
2009,0.043887147,0.033832141,0.023008221,0.02058319,0.01691607,0.0081623,0.011711126,0.028390607,0.091973739,0.031407109,0.027917431,0.029277814,0.032885787,0.034955935,0.031821139,0.040752351,0.04832318,0.049506122,0.071686284,0.063760573,0.069202106,0.068019164,0.072100313,0.049920151
2012,0.0435755,0.042709761,0.027487194,0.020922011,0.014212539,0.008729529,0.005771589,0.016737609,0.039102518,0.032898059,0.027775774,0.023302792,0.037659621,0.032970204,0.034052377,0.037515331,0.044008369,0.056705865,0.08123512,0.066589712,0.071351273,0.074309213,0.081018686,0.079359354
2013,0.036510597,0.033571379,0.020896002,0.012170199,0.011067992,0.009001355,0.033640267,0.068841994,0.062159866,0.037612804,0.031435854,0.03244621,0.038508347,0.039426853,0.039954993,0.039702404,0.045534915,0.049943742,0.064502055,0.060414705,0.053158511,0.061907277,0.067142759,0.05044892
2015,0.04072912,0.039175258,0.031555356,0.031854176,0.020917376,0.011863141,0.016315554,0.03875691,0.089406843,0.041506051,0.022262065,0.026176602,0.034483789,0.03328851,0.032123114,0.036455999,0.037950097,0.048229494,0.05668609,0.062244136,0.067443598,0.060421336,0.066009263,0.054146123
2016,0.05210202,0.042703377,0.031705795,0.025895016,0.017276343,0.011543561,0.014780438,0.01895328,0.082949848,0.046369238,0.026518992,0.023243117,0.030418844,0.029053896,0.033460728,0.037204586,0.038335543,0.042664379,0.061539661,0.076359098,0.070509321,0.060876687,0.066960456,0.058575774
2020,0.046451416,0.036780384,0.029546147,0.019189765,0.013173926,0.015077673,0.031449893,0.041501675,0.081251904,0.039521779,0.041197076,0.035790436,0.038227231,0.044090771,0.042872373,0.039369479,0.046070667,0.052162656,0.06091989,0.0552848,0.048202863,0.047669814,0.05018276,0.044014621
2024,0.052206101,0.063864188,0.049908522,0.029017572,0.018082798,0.012636685,0.014593882,0.02012509,0.051993363,0.024337319,0.017359486,0.019784708,0.026166872,0.030251457,0.034846615,0.03761222,0.045653746,0.048291707,0.062928137,0.061268774,0.069225205,0.069693231,0.077181636,0.062970685
2025,0.044036296,0.024674653,0.014406813,0.008476937,0.005770685,0.003939985,0.009591276,0.018247304,0.037608947,0.018625383,0.013889442,0.017650336,0.024435866,0.028256457,0.033390377,0.040892267,0.05366737,0.069307916,0.082321805,0.093544792,0.09487802,0.09724599,0.091853385,0.073287698
2026,0.042486231,0.03245476,0.034815106,0.027439024,0.017604249,0.008556255,0.008261212,0.016030685,0.052714398,0.03815893,0.024291896,0.024586939,0.027930763,0.033536585,0.040814319,0.043764752,0.051632573,0.063434304,0.077793076,0.071892211,0.065401259,0.079268293,0.065302911,0.051829268
2027,0.054715492,0.045727819,0.033825226,0.024473189,0.01761098,0.012024048,0.009594947,0.021679723,0.027084472,0.015606972,0.012934961,0.01785389,0.021558268,0.029392118,0.042387806,0.044695452,0.065524989,0.079917411,0.081131961,0.07943159,0.06649663,0.064188984,0.064917714,0.06722536
2028,0.050701187,0.037001079,0.028802589,0.020496224,0.02437972,0.011218986,0.010248112,0.033549083,0.046386192,0.038403452,0.034951456,0.050485437,0.0399137,0.035059331,0.038079827,0.042610572,0.056418554,0.06429342,0.05566343,0.052858684,0.059546926,0.062567422,0.053937433,0.052427184
2032,0.067147839,0.053685832,0.037507096,0.028221555,0.015611062,0.007541967,0.006609359,0.010988565,0.026437434,0.022423161,0.018043954,0.022139324,0.026640175,0.037344903,0.035722975,0.041521369,0.047968535,0.055672695,0.071486497,0.078501338,0.071324305,0.070351148,0.079433947,0.067674966
2033,0.049099069,0.039654364,0.029807757,0.016411012,0.009645656,0.00917677,0.007234242,0.02230558,0.03617121,0.033960748,0.025989685,0.034831536,0.033357894,0.037711836,0.04246768,0.051108581,0.049367004,0.055261571,0.069462121,0.068792283,0.07341416,0.067318642,0.071404649,0.066045951
2034,0.058776723,0.059254151,0.037504642,0.024985412,0.019203225,0.012200944,0.009601613,0.012413135,0.0493873,0.029335314,0.022651318,0.022279985,0.029229219,0.037451594,0.032305978,0.037345499,0.045143494,0.044613018,0.059254151,0.075539759,0.068961859,0.06784786,0.071985571,0.072728237
2036,0.03537431,0.02420966,0.019626278,0.013397579,0.012457398,0.009636855,0.018686097,0.021389117,0.041603009,0.029968269,0.028793043,0.040545305,0.033493948,0.037137149,0.05241509,0.04524621,0.048654366,0.062051945,0.086849218,0.088377013,0.073686685,0.074039253,0.05688095,0.045481255
2037,0.032093419,0.024824066,0.011290697,0.004176011,0.000850669,0.002088006,0.002010672,0.008274689,0.017245379,0.012992035,0.012914701,0.017245379,0.028922744,0.031397417,0.043229449,0.053360142,0.073157528,0.091408244,0.109040291,0.117624314,0.107648287,0.075632202,0.075322868,0.047250793
2038,0.035361029,0.029426311,0.012363996,0.007418398,0.004451039,0.002967359,0.006923838,0.018298714,0.029426311,0.047972305,0.019287834,0.019287834,0.029673591,0.03264095,0.040059347,0.057368942,0.073689416,0.084322453,0.09371909,0.101384768,0.068991098,0.06256182,0.071216617,0.051186944
2040,0.028083028,0.022222222,0.015873016,0.011965812,0.006593407,0.006105006,0.012942613,0.01953602,0.067643468,0.040537241,0.033211233,0.03028083,0.044444444,0.041025641,0.04029304,0.044688645,0.051526252,0.074236874,0.081318681,0.085225885,0.085225885,0.063247863,0.058363858,0.035409035
2041,0.03402965,0.026280323,0.021226415,0.012803235,0.008423181,0.010781671,0.006233154,0.076819407,0.046495957,0.04245283,0.035377358,0.03453504,0.038578167,0.035714286,0.047001348,0.055256065,0.055929919,0.068227763,0.080525606,0.062331536,0.063342318,0.054413747,0.050033693,0.033187332
2048,0.022875131,0.014340679,0.009863589,0.005456453,0.003987408,0.01636936,0.131654425,0.166421826,0.065407485,0.047639035,0.035886674,0.037705491,0.035816719,0.035327037,0.039034627,0.029870584,0.037145855,0.034277719,0.044281217,0.04463099,0.0409234,0.042112627,0.032878629,0.02609304
2050,0.047892132,0.034370325,0.02489547,0.016283709,0.012294296,0.008170624,0.015593233,0.020982776,0.035521117,0.022210288,0.017261882,0.019103149,0.030131574,0.040565423,0.038225479,0.03805286,0.043710921,0.053991331,0.087613641,0.078733361,0.071828609,0.078081246,0.094249875,0.07023668
2054,0.06559621,0.036957094,0.023427218,0.016688602,0.014477494,0.01095025,0.036746512,0.07170308,0.060436957,0.027480916,0.017952093,0.018689129,0.027428271,0.028165307,0.029692024,0.033903659,0.035219795,0.042063701,0.051276652,0.064490655,0.068070545,0.064964464,0.07780995,0.075809424
2056,0.014802435,0.00958975,0.005133103,0.002467073,0.002745613,0.004695396,0.01225578,0.045123553,0.086068998,0.04026899,0.028411126,0.035971509,0.032947356,0.028132585,0.028212168,0.03119653,0.047550834,0.058772035,0.092992718,0.071943019,0.101468306,0.102542676,0.08797899,0.028729458
2057,0.042982456,0.045285088,0.035307018,0.027412281,0.012061404,0.037061404,0.025548246,0.059210526,0.078399123,0.034320175,0.026864035,0.03870614,0.035855263,0.035745614,0.053179825,0.035526316,0.051425439,0.046162281,0.049342105,0.049451754,0.042653509,0.050438596,0.051315789,0.035745614
2058,0.053871226,0.039849948,0.034899453,0.021923621,0.015804686,0.008302072,0.013344813,0.01863354,0.023737778,0.019371502,0.018018572,0.019002521,0.027888814,0.037789804,0.040126683,0.042648054,0.046829838,0.053717484,0.071397823,0.070229383,0.074472665,0.081145071,0.089939118,0.077055532
2059,0.03879743,0.02770528,0.011694439,0.00833166,0.006073078,0.006273841,0.008231279,0.012698253,0.065599277,0.01596065,0.016211604,0.0173158,0.02635013,0.033577595,0.026952419,0.037743425,0.060128488,0.063541458,0.115087332,0.093906846,0.071772736,0.079150773,0.096115238,0.060780968
2060,0.043560919,0.03918003,0.025872045,0.016118367,0.01256406,0.016201025,0.019176723,0.031162176,0.051413457,0.04546206,0.041411804,0.033641924,0.033972557,0.036369648,0.036452306,0.043726236,0.047941809,0.055381055,0.059513969,0.065134733,0.062737643,0.065630683,0.067283849,0.050090924
2061,0.032686415,0.029111338,0.024514811,0.018896834,0.019918284,0.011235955,0.036261491,0.023493361,0.048518897,0.056690501,0.031154239,0.047497446,0.057201226,0.041368744,0.038815117,0.032686415,0.0546476,0.068947906,0.07814096,0.072522983,0.049540347,0.048008172,0.04494382,0.03319714
2062,0.041840133,0.038925895,0.022689425,0.01540383,0.008534555,0.011032473,0.03122398,0.051415487,0.066611157,0.069941715,0.037260616,0.036636137,0.043089092,0.037468776,0.039342215,0.042880933,0.054121565,0.042880933,0.064737719,0.058701082,0.059533722,0.048709409,0.043505412,0.033513739
2063,0.03590573,0.025831793,0.01728281,0.009796673,0.006700555,0.004528651,0.010767098,0.026848429,0.084935305,0.038539741,0.026016636,0.029944547,0.036275416,0.040757856,0.035998152,0.035674677,0.040526802,0.05767098,0.098475046,0.079436229,0.063354898,0.06025878,0.082809612,0.051663586
2064,0.029378209,0.028522533,0.029663434,0.02196235,0.013976041,0.018254421,0.055048488,0.053337136,0.0867085,0.033086138,0.026525956,0.026811181,0.031374786,0.031660011,0.025385054,0.03479749,0.041072447,0.043069025,0.063605248,0.077866515,0.059326868,0.067027952,0.059041643,0.042498574
2065,0.021509796,0.01568708,0.007672284,0.008083299,0.003973147,0.002808604,0.008699822,0.050623373,0.125085628,0.042677079,0.02486642,0.026236471,0.037333881,0.038292917,0.036306343,0.031031648,0.036443348,0.055007535,0.065214413,0.075900808,0.076174818,0.095492533,0.086929716,0.027949034
2066,0.028045629,0.021743241,0.017331569,0.01020987,0.006554484,0.003718409,0.011722443,0.024831411,0.047898153,0.030251465,0.032646373,0.026722128,0.039011785,0.041721813,0.047583034,0.05287704,0.055082876,0.066112056,0.07978824,0.070649776,0.053633327,0.065481818,0.091258587,0.075124472
2067,0.038619243,0.038714599,0.014589492,0.00991704,0.007914561,0.007723849,0.022408696,0.022408696,0.069323925,0.045580242,0.02231334,0.031181463,0.033374654,0.034137504,0.034518928,0.030800038,0.038428531,0.051301612,0.098026128,0.080194527,0.071707829,0.063793268,0.076475637,0.0565462
2068,0.037892244,0.030195382,0.023090586,0.015393724,0.008288928,0.007696862,0.006512729,0.017761989,0.055654233,0.024274719,0.044404973,0.052101835,0.048549438,0.043220841,0.052693902,0.045589106,0.061574896,0.084073416,0.08348135,0.053285968,0.042036708,0.043220841,0.063351095,0.055654233
2069,0.057820513,0.063333333,0.046794872,0.036282051,0.016025641,0.010769231,0.012820513,0.015897436,0.019230769,0.016282051,0.02,0.025641026,0.036410256,0.036282051,0.042435897,0.040128205,0.058076923,0.060769231,0.063333333,0.056923077,0.073333333,0.074230769,0.063846154,0.053333333
2070,0.047100463,0.029539886,0.018173155,0.010141574,0.007827389,0.00496869,0.005513204,0.008848353,0.025796352,0.021644432,0.015722842,0.015178328,0.022597332,0.035801797,0.040838552,0.037367275,0.045194664,0.062755241,0.086509665,0.092499319,0.083855159,0.090933842,0.109447318,0.081745167
2071,0.03705036,0.034892086,0.027338129,0.011151079,0.01294964,0.008633094,0.036330935,0.137769784,0.051079137,0.035611511,0.024820144,0.042805755,0.056115108,0.032374101,0.042086331,0.042086331,0.036690647,0.045323741,0.057553957,0.050719424,0.049640288,0.054316547,0.039568345,0.033093525
2102,0.063245485,0.047119677,0.031976744,0.022822683,0.016592257,0.007413207,0.004372959,0.007954621,0.028703272,0.016975411,0.013701939,0.01398514,0.020582062,0.024097088,0.028653295,0.03234324,0.043962817,0.051084494,0.072382888,0.09010795,0.087042713,0.095955221,0.09762111,0.081303725
2103,0.038580948,0.030781463,0.015031046,0.008556717,0.007875208,0.011131304,0.01654551,0.04751628,0.104081478,0.050053006,0.028926246,0.02998637,0.030781463,0.03335605,0.034264728,0.037596547,0.044714524,0.053233379,0.071482659,0.069627442,0.062017265,0.061487203,0.06141148,0.050961684
2104,0.057155766,0.0521857,0.03840506,0.024454987,0.014966678,0.010166045,0.01061787,0.023381904,0.04501299,0.033209082,0.02321247,0.024229075,0.025923416,0.035468203,0.035355247,0.039365187,0.048006326,0.052581046,0.06105275,0.067717158,0.067434768,0.068733763,0.0722354,0.069129109
2105,0.040039284,0.035733172,0.026592128,0.01986855,0.01571353,0.007101307,0.005590391,0.052353252,0.099947118,0.039510463,0.046385133,0.039586009,0.03180479,0.038075093,0.032711339,0.030520511,0.031200423,0.04570522,0.059152376,0.049784694,0.060814384,0.077661101,0.077812193,0.036337539
2106,0.037582485,0.036621072,0.030677796,0.02018966,0.01394048,0.015426299,0.009351921,0.038849801,0.119958047,0.05117336,0.030765197,0.032644321,0.038106892,0.046191496,0.03408644,0.032775423,0.039636411,0.04492418,0.065332343,0.046847004,0.058209151,0.058689857,0.055324914,0.042695451
2107,0.035840416,0.025517134,0.016668607,0.010711375,0.007431987,0.012865293,0.016105872,0.051732837,0.116214538,0.044727753,0.024740948,0.025594753,0.031299724,0.03473435,0.036713626,0.037237552,0.04051694,0.052217953,0.066538596,0.063957775,0.062483021,0.070283696,0.065219079,0.050646175
2108,0.052931908,0.038453349,0.022314014,0.013243623,0.011497679,0.012988119,0.010049823,0.016607759,0.040582549,0.043776349,0.02418771,0.02397479,0.028105438,0.043478261,0.040199293,0.043137589,0.041476813,0.055444364,0.069667419,0.070519099,0.076267939,0.078652642,0.07788613,0.064557339
2109,0.040076602,0.026671309,0.019637883,0.012465181,0.008356546,0.007973538,0.019811978,0.038892758,0.093036212,0.057451253,0.029979109,0.029909471,0.035793872,0.036142061,0.034958217,0.03652507,0.039728412,0.051601671,0.058147632,0.069359331,0.068071031,0.064345404,0.069150418,0.051915042
2110,0.0462398,0.048151143,0.033374991,0.025068,0.018304786,0.007057267,0.007792399,0.008233478,0.029037712,0.071822392,0.017496141,0.018966404,0.017643167,0.023156657,0.028890686,0.028817173,0.040064692,0.046901419,0.098287143,0.11387194,0.073513196,0.069764023,0.066382416,0.061162979
2111,0.056311104,0.052214758,0.03566552,0.023758807,0.01196133,0.009230433,0.004369436,0.005297941,0.013490633,0.012562128,0.016549238,0.020864056,0.027691299,0.034955486,0.037741002,0.044841335,0.050357748,0.05773117,0.072259544,0.087880277,0.086077885,0.083729313,0.086077885,0.06838167
2112,0.05666493,0.054291833,0.036696186,0.024714939,0.016727441,0.012097008,0.006540487,0.008624182,0.028072003,0.019447821,0.014875268,0.022573363,0.029866296,0.032702437,0.040226891,0.043526075,0.046420096,0.051513573,0.065752156,0.073681773,0.073392371,0.084679053,0.083463564,0.073450252
2113,0.05058856,0.036455258,0.023503012,0.017282784,0.011141294,0.004409275,0.004763592,0.006810755,0.021534585,0.017243416,0.015904886,0.016298571,0.023621117,0.026298177,0.030392504,0.036494626,0.045706862,0.057517421,0.097515846,0.127868982,0.084524231,0.080902327,0.088854769,0.074367151
