start_stn,r_weekday.1,r_weekday.2,r_weekday.3,r_weekday.4,r_weekday.5,r_weekday.6,r_weekday.7
1433,0.14385689,0.151641439,0.141537252,0.145901317,0.145665422,0.13579713,0.13560055
1434,0.13278267,0.150003896,0.141276397,0.135120393,0.14361412,0.155458583,0.141743941
1435,0.124521073,0.148056924,0.137657362,0.135194308,0.13437329,0.17104543,0.149151615
1436,0.135356749,0.143678864,0.14172072,0.141353567,0.152857667,0.149675682,0.135356749
1437,0.138184322,0.153678412,0.137266154,0.14013543,0.147595547,0.147136463,0.136003673
1438,0.148651055,0.153147538,0.148962693,0.146068916,0.147805182,0.133826017,0.121538599
1440,0.139534884,0.158240647,0.149212769,0.145746064,0.150223891,0.136934855,0.12010689
1441,0.143899504,0.166691741,0.157439446,0.145479164,0.164886415,0.120430269,0.101173462
1442,0.142945258,0.154279106,0.146877409,0.142713955,0.148188126,0.138164996,0.126831149
1443,0.143419757,0.157696095,0.154414178,0.146373482,0.143747949,0.134230391,0.120118149
1444,0.138083034,0.151614557,0.14648898,0.142286007,0.149359303,0.148949257,0.123218862
1445,0.129119946,0.138973836,0.138294258,0.131498471,0.152905199,0.163438668,0.145769623
1446,0.147219771,0.160341277,0.155928214,0.153339217,0.151162107,0.125625184,0.106384231
1447,0.140214305,0.163339134,0.148639985,0.145434564,0.145114021,0.131147541,0.12611045
1448,0.139877023,0.142555359,0.135463428,0.138179486,0.146742616,0.163378475,0.133803614
1449,0.14875635,0.155587669,0.142143983,0.144683833,0.148230864,0.138246628,0.122350674
1450,0.144304042,0.152792515,0.14661908,0.140831485,0.150863316,0.128581075,0.136008488
1451,0.139766238,0.148643826,0.139052463,0.132494647,0.139587794,0.151320485,0.149134547
1452,0.139841846,0.146738807,0.14323087,0.13526369,0.133420536,0.149235983,0.152268268
1453,0.128599606,0.149901381,0.148323471,0.131755424,0.160552268,0.158579882,0.122287968
1454,0.1414791,0.15564439,0.144781437,0.141652907,0.14747545,0.136873208,0.132093508
1455,0.145497515,0.152042177,0.141376803,0.141679796,0.150587808,0.136528906,0.132286996
1456,0.148943233,0.155582605,0.14816864,0.142414518,0.147504703,0.135775147,0.121611154
1457,0.13514909,0.147153737,0.138117981,0.147670066,0.148960888,0.148444559,0.134503679
1458,0.143941448,0.157133821,0.149091895,0.140688533,0.147013644,0.140327099,0.12180356
1459,0.155639755,0.152433693,0.151559312,0.142815506,0.143106966,0.139609443,0.114835325
1501,0.142317761,0.154903343,0.145992751,0.144985904,0.1453383,0.138441402,0.12802054
1503,0.137826623,0.141392845,0.140024672,0.140630257,0.145452506,0.152674666,0.14199843
1504,0.132227488,0.156161137,0.145616114,0.143246445,0.156990521,0.145379147,0.120379147
1506,0.140039448,0.155752794,0.146219592,0.148915187,0.146153846,0.146285339,0.116633794
1509,0.141936639,0.147753714,0.143994988,0.151243959,0.143368534,0.130749955,0.14095221
1510,0.143346268,0.145400593,0.15727003,0.148139694,0.157498288,0.120292171,0.128052956
1511,0.145592929,0.158605451,0.14510189,0.153940584,0.146820525,0.13847287,0.11146575
1512,0.138157131,0.143669491,0.13850528,0.131368226,0.140129976,0.148427527,0.15974237
1513,0.137913043,0.157913043,0.146782609,0.144173913,0.151652174,0.131826087,0.12973913
1514,0.149256366,0.147623461,0.145284434,0.148153052,0.142724745,0.137870162,0.12908778
1515,0.127059537,0.145658546,0.143636915,0.139189326,0.144546649,0.157080764,0.142828262
1516,0.139492987,0.147857419,0.144125595,0.144640329,0.148758204,0.142452709,0.132672758
1518,0.145139361,0.154769998,0.1478586,0.148991616,0.138681169,0.140380693,0.124178563
1519,0.145435244,0.152972399,0.140233546,0.138535032,0.140339703,0.149787686,0.132696391
1520,0.137680072,0.142481993,0.142256903,0.139105642,0.133178271,0.149984994,0.155312125
1522,0.141656289,0.141967621,0.13122665,0.135429639,0.12749066,0.157845579,0.164383562
1525,0.147780808,0.161542276,0.150012398,0.152615919,0.145177287,0.122737416,0.120133895
1526,0.140140758,0.150265465,0.144462279,0.149154217,0.134090628,0.14754908,0.134337573
1527,0.148398882,0.154523963,0.153127015,0.141306684,0.146679562,0.136256179,0.119707715
1528,0.135558408,0.159948652,0.149935815,0.155840822,0.154813864,0.139922978,0.103979461
1529,0.144569374,0.155071058,0.148165059,0.149021175,0.151132926,0.134181839,0.11785857
1530,0.138147664,0.147975369,0.141133296,0.146420352,0.146544753,0.142501711,0.137276855
1531,0.134790156,0.147962831,0.141053133,0.140746792,0.140814868,0.151468736,0.143163484
1532,0.134448497,0.140737014,0.139479311,0.142623569,0.146773991,0.144384354,0.151553264
1533,0.137193597,0.154389695,0.145072536,0.140632816,0.149387194,0.141258129,0.132066033
1534,0.126806067,0.12142152,0.129229112,0.102575608,0.115498519,0.192946244,0.211522929
1535,0.135481635,0.15038115,0.146188496,0.139223839,0.144455994,0.144871795,0.139397089
1536,0.135027072,0.145772595,0.155268638,0.14727197,0.139608496,0.142857143,0.134194086
1537,0.128872155,0.133150779,0.131268184,0.122368646,0.134691083,0.174396714,0.175252439
1538,0.142878538,0.159353003,0.142129699,0.142429235,0.145424592,0.140931556,0.126853377
1539,0.142517187,0.157456372,0.139344262,0.142715494,0.13597303,0.137956108,0.144037546
1540,0.149438436,0.153182196,0.140910982,0.142678869,0.142366889,0.140183028,0.131239601
1541,0.145882913,0.158733936,0.14802475,0.132555926,0.151594479,0.142313184,0.120894812
1542,0.138670753,0.153227351,0.146523654,0.148247462,0.152652749,0.142309902,0.118368129
1543,0.143867318,0.158138339,0.140524556,0.142453073,0.138467472,0.142324505,0.134224736
1545,0.123736807,0.156299124,0.152032338,0.147990119,0.148663822,0.144846171,0.126431619
1546,0.145026857,0.14743471,0.153176514,0.146693832,0.152065197,0.135025005,0.120577885
1547,0.130384615,0.145769231,0.131153846,0.150769231,0.150384615,0.158461538,0.133076923
1548,0.110074231,0.110074231,0.136797455,0.109862142,0.132343584,0.185153765,0.215694592
1601,0.138551527,0.146276121,0.141007323,0.142904983,0.146209144,0.143217539,0.141833363
1602,0.145431733,0.152902931,0.140698072,0.147655983,0.147941143,0.1364777,0.128892438
1603,0.136825364,0.141545249,0.138056639,0.129899446,0.133952391,0.155448389,0.164272522
1605,0.151212789,0.149283352,0.140848953,0.139029768,0.139140022,0.145644983,0.134840132
1606,0.140823469,0.14432341,0.141688623,0.144638012,0.141138071,0.146800897,0.140587518
1608,0.142721124,0.149564596,0.14480392,0.145339496,0.142959157,0.141392101,0.133219606
1610,0.143516999,0.154799465,0.143794644,0.144551856,0.140160024,0.137787425,0.135389586
1611,0.147879284,0.156064882,0.141438511,0.146586821,0.139025914,0.133295996,0.135708593
1616,0.13865663,0.150023998,0.142723621,0.140854321,0.142849925,0.148331523,0.136559982
1617,0.142664161,0.149712205,0.136085986,0.136497122,0.140256079,0.146892987,0.14789146
1619,0.13508735,0.147126921,0.146327089,0.143759209,0.143969691,0.149863187,0.133866554
1620,0.152286682,0.146622909,0.15138683,0.140641541,0.147840356,0.141594326,0.119627355
1623,0.126338451,0.148830095,0.141606708,0.138434083,0.142824769,0.154438842,0.147527052
1625,0.139049148,0.153190474,0.142649547,0.144146098,0.144991975,0.14282306,0.133149699
1627,0.136560303,0.146971336,0.140616549,0.150216333,0.134802596,0.151433207,0.139399676
1628,0.1418992,0.143845987,0.140276876,0.14146658,0.138438244,0.151524984,0.142548129
1630,0.136937458,0.141273971,0.140695769,0.140213935,0.137708394,0.160740098,0.142430375
1634,0.130355944,0.143989255,0.140429819,0.139422431,0.14754869,0.149361988,0.148891874
1635,0.133211679,0.150851582,0.149026764,0.142538524,0.163219789,0.134428224,0.126723439
1636,0.146826587,0.154122939,0.149450275,0.142128936,0.146051974,0.131709145,0.129710145
1637,0.14084391,0.143275095,0.139751937,0.141111752,0.148034449,0.150032965,0.136949893
1639,0.136192792,0.148905594,0.13342914,0.133318594,0.144373204,0.15609109,0.147689587
1640,0.136075949,0.144022504,0.136075949,0.127004219,0.141912799,0.164205345,0.150703235
1641,0.130371094,0.135986328,0.137939453,0.12878418,0.139160156,0.176391602,0.151367188
1642,0.164740507,0.161653865,0.158926136,0.151101859,0.145861747,0.108534922,0.109180963
1643,0.137004831,0.142850242,0.144009662,0.146811594,0.147342995,0.140483092,0.141497585
1646,0.159885796,0.165774447,0.149000714,0.170592434,0.135260528,0.09350464,0.125981442
1650,0.123204009,0.139568571,0.138824727,0.134792311,0.140155816,0.161648984,0.161805583
1651,0.125045438,0.149763722,0.134133043,0.134496547,0.149309342,0.158215194,0.149036714
1652,0.145903137,0.156868718,0.146816936,0.139506549,0.132500761,0.139506549,0.13889735
1653,0.13537492,0.144002203,0.141371187,0.139749748,0.149906691,0.15161991,0.137975342
1654,0.134525887,0.148923793,0.144269924,0.138888889,0.152850494,0.146305992,0.13423502
1655,0.145673077,0.150200321,0.143629808,0.141025641,0.141225962,0.142988782,0.13525641
1656,0.147552278,0.152374777,0.147349651,0.148524882,0.14305398,0.130653266,0.130491166
1657,0.168587174,0.166082164,0.160237141,0.15739813,0.162324649,0.096359385,0.089011356
1659,0.139316239,0.149401709,0.145726496,0.143846154,0.142136752,0.142735043,0.136837607
1660,0.137461217,0.150276541,0.142722245,0.144610819,0.14015918,0.14744368,0.137326319
1661,0.146673535,0.157933471,0.147703856,0.150721225,0.142993818,0.127539005,0.12643509
1662,0.144163763,0.147158101,0.139699477,0.135725174,0.148628049,0.148736934,0.135888502
1663,0.150837514,0.160502225,0.152311311,0.148995267,0.148598475,0.119179208,0.119576
1664,0.142540457,0.127466194,0.137441809,0.131013079,0.127687874,0.1578364,0.176014188
1665,0.128166321,0.156284849,0.15007169,0.147522702,0.148478573,0.149195476,0.120280389
1666,0.143407721,0.150183378,0.144091502,0.143594207,0.147075278,0.140548269,0.131099646
1667,0.141022041,0.150568581,0.148322336,0.14797136,0.151902288,0.139126772,0.121086621
1668,0.142314611,0.151509095,0.146245586,0.143613832,0.146278899,0.133586515,0.136451462
1669,0.142776116,0.153862019,0.144735485,0.147622976,0.144580798,0.137980819,0.128441786
1670,0.140951534,0.151241822,0.149844375,0.147875246,0.148002287,0.137584958,0.124499778
1671,0.160588324,0.167342038,0.168167492,0.15863725,0.13972685,0.105808195,0.099729851
1672,0.137736652,0.148159966,0.139332057,0.138481174,0.147521804,0.150074452,0.138693895
1673,0.134085324,0.142049324,0.141338781,0.139976907,0.150990319,0.152263374,0.139295971
1674,0.155903614,0.160385542,0.147566265,0.14713253,0.152048193,0.117108434,0.119855422
1675,0.178457616,0.165073295,0.171128107,0.140216699,0.157106437,0.113129382,0.074888464
1677,0.137397529,0.157141208,0.139822191,0.142708694,0.135781088,0.152060963,0.135088327
1678,0.163258575,0.176616095,0.181728232,0.17133905,0.161114776,0.081299472,0.064643799
1679,0.158123371,0.176368375,0.169591659,0.162119896,0.128410078,0.085838401,0.119548219
1680,0.161656268,0.168462847,0.160521838,0.184344867,0.148610323,0.075439592,0.100964265
1681,0.138359626,0.151471693,0.145871748,0.140340094,0.149559516,0.146827836,0.127569487
1682,0.147606268,0.149597437,0.146567397,0.141459614,0.155917237,0.142411912,0.116440135
1683,0.131145896,0.153822998,0.154926751,0.149407987,0.157535621,0.140577965,0.112582781
1684,0.143551237,0.157022968,0.142391784,0.143827297,0.149458922,0.135324647,0.128423145
1685,0.149638961,0.160239668,0.156552466,0.150099862,0.154708865,0.126133047,0.102627132
1686,0.144451192,0.163200243,0.134886898,0.143084864,0.147032033,0.141187187,0.126157583
1687,0.058823529,0.058823529,0.529411765,0.294117647,0.058823529,0,0
1688,0.140956551,0.154765914,0.142809027,0.136746379,0.150303132,0.146513978,0.127905019
1689,0.131955109,0.148966332,0.136444182,0.144122859,0.153101004,0.150620201,0.134790313
1690,0.152992469,0.154577883,0.149425287,0.146254459,0.154842119,0.124322896,0.117584886
1691,0.121710204,0.175618824,0.153996674,0.152235593,0.157714509,0.126504256,0.112219939
1692,0.133255839,0.157983726,0.144140336,0.149318398,0.157561027,0.137060129,0.120680545
1693,0.174258253,0.161721688,0.139991642,0.141245299,0.156707062,0.117425825,0.10865023
1702,0.138584635,0.148760973,0.1395945,0.13524431,0.136331857,0.159248039,0.142235687
1703,0.138600051,0.147856962,0.138092823,0.132006087,0.136571139,0.151534365,0.155338575
1705,0.150453485,0.155273387,0.147084737,0.147292045,0.146514641,0.13516455,0.118217155
1706,0.141491841,0.149592075,0.143473193,0.139568765,0.14493007,0.153205128,0.127738928
1707,0.136784331,0.143564356,0.144532932,0.138721481,0.133340508,0.157393457,0.145662936
1708,0.13680868,0.149669225,0.139243186,0.141889389,0.140037047,0.15639058,0.135961895
1709,0.138560501,0.14662726,0.141724618,0.138664812,0.148018081,0.147496523,0.138908206
1712,0.139445255,0.143124088,0.140321168,0.14610219,0.150306569,0.150248175,0.130452555
1713,0.132641467,0.155670025,0.141883191,0.143852738,0.149231119,0.143322476,0.133398985
1714,0.169434559,0.118426255,0.148082246,0.154211151,0.156979043,0.132661131,0.120205615
1715,0.151859769,0.153826422,0.127832407,0.144164173,0.136468576,0.139803335,0.146045319
1716,0.14032545,0.147506423,0.131233942,0.137624349,0.141379538,0.150800448,0.15112985
1717,0.13281834,0.145277847,0.156740593,0.146772988,0.142287565,0.149763269,0.126339397
1719,0.143284801,0.151040958,0.143693019,0.145461968,0.145734113,0.13539257,0.13539257
1720,0.147009424,0.146402911,0.136045535,0.12858076,0.130446953,0.15139498,0.160119436
1721,0.136964206,0.147808779,0.141494217,0.144479907,0.149661965,0.149009918,0.130581008
1722,0.151499642,0.154672945,0.141877367,0.149042891,0.142286826,0.147712151,0.112908179
1723,0.123470152,0.15169428,0.137873616,0.136541504,0.142286238,0.159270669,0.148863542
1725,0.142150577,0.151859315,0.146546987,0.148378824,0.150760212,0.137754167,0.122549918
1726,0.136638887,0.151028239,0.14539241,0.133701061,0.145752143,0.149829126,0.137658133
1727,0.15053231,0.152265412,0.141619213,0.145085417,0.142114385,0.142114385,0.126268878
1728,0.138357705,0.14848144,0.145556805,0.152305962,0.146231721,0.132733408,0.136332958
1729,0.139630956,0.143899752,0.131919581,0.135775269,0.142660424,0.160148719,0.145965299
1730,0.125307125,0.143120393,0.139434889,0.133906634,0.136363636,0.16953317,0.152334152
1731,0.130976096,0.134960159,0.12001992,0.140438247,0.127988048,0.179282869,0.166334661
1732,0.141971349,0.156724396,0.150096216,0.153517212,0.1411161,0.135129356,0.121445371
1733,0.142942051,0.145616642,0.145715701,0.136899455,0.139970282,0.147597821,0.141258049
1734,0.134980237,0.162549407,0.141304348,0.146146245,0.15,0.143478261,0.121541502
1735,0.136023577,0.140784403,0.152346407,0.142371344,0.13534346,0.147358876,0.145771934
1736,0.156162334,0.163269123,0.138582383,0.14288386,0.144567047,0.139891528,0.114643725
1737,0.147146484,0.146815322,0.137211613,0.142510211,0.145490672,0.142841373,0.137984325
1738,0.134995015,0.156530409,0.138584247,0.140677966,0.145962114,0.152642074,0.130608175
1739,0.128755365,0.152360515,0.165236052,0.14806867,0.150214592,0.128755365,0.126609442
1741,0.140945584,0.158846268,0.150579839,0.141005055,0.143681237,0.135950045,0.128991971
1742,0.143647768,0.154470545,0.144385684,0.142294921,0.13442381,0.138236379,0.142540893
1802,0.175378603,0.194919394,0.170493405,0.171958964,0.15876893,0.073766488,0.054714216
1804,0.180045581,0.175930615,0.163015953,0.158077994,0.154279564,0.087680425,0.080969866
1805,0.174507439,0.175512666,0.166566144,0.168576598,0.167671894,0.076598311,0.070566948
1806,0.182347236,0.185984481,0.166464597,0.178588749,0.174951503,0.058317168,0.053346266
1808,0.196825136,0.202911663,0.181033065,0.179388057,0.196084882,0.027636124,0.016121073
1809,0.192312637,0.198868749,0.180614475,0.187684792,0.187299139,0.032523461,0.020696748
1812,0.153608601,0.154866751,0.148004118,0.150177285,0.151778566,0.116893515,0.124671166
1814,0.139811105,0.163494562,0.153334287,0.150901546,0.158271322,0.127432742,0.106754436
1816,0.140264026,0.145685997,0.1475719,0.143800094,0.144035832,0.140028289,0.138613861
1819,0.158474576,0.158368644,0.150211864,0.150847458,0.145974576,0.123305085,0.112817797
1820,0.141369048,0.157242063,0.155009921,0.151537698,0.145833333,0.139384921,0.109623016
1821,0.134761388,0.142624729,0.13367679,0.134354664,0.138557484,0.159029284,0.156995662
1822,0.139012525,0.159610806,0.137045854,0.142531829,0.141910775,0.152779215,0.127108995
1823,0.144978507,0.156311059,0.154878208,0.155920281,0.150319135,0.123225218,0.114367592
1824,0.136115685,0.147643063,0.142702758,0.137350762,0.139615068,0.150988061,0.145584603
1825,0.15019278,0.14808973,0.146862951,0.141605328,0.147388714,0.135296179,0.130564318
1826,0.138167248,0.168799276,0.149670415,0.146439188,0.142820215,0.129895308,0.124208349
1827,0.148765453,0.148558835,0.133475671,0.13096181,0.132752505,0.147938979,0.157546747
1828,0.14741399,0.151059467,0.152540442,0.153451811,0.142971064,0.132604238,0.119958988
1829,0.134520625,0.14902154,0.148036041,0.139870477,0.146768971,0.154019428,0.127762917
1830,0.159378388,0.159860258,0.155583665,0.153776653,0.155583665,0.118238766,0.097578605
1831,0.146826408,0.159189396,0.150395106,0.153071629,0.154091257,0.12235534,0.114070864
1833,0.15847901,0.179660584,0.165114202,0.166135001,0.164476203,0.088107694,0.078027306
1834,0.173579616,0.182402903,0.166323081,0.170734724,0.174033149,0.06860724,0.064319288
1835,0.182539683,0.17358804,0.172942045,0.170542636,0.171004061,0.064876338,0.064507198
1836,0.1290938,0.159300477,0.142448331,0.155166932,0.154213037,0.140858506,0.118918919
1839,0.177590881,0.180788212,0.168485438,0.168485438,0.177660388,0.065336762,0.061652881
1840,0.179329943,0.18426563,0.162428956,0.167813341,0.170954233,0.067603949,0.067603949
1841,0.153998416,0.163578781,0.163024545,0.157403009,0.154077593,0.112351544,0.095566112
1842,0.140980915,0.162528217,0.148573774,0.15165196,0.146726862,0.128052534,0.121485738
1843,0.131184942,0.158990446,0.143162698,0.155996007,0.152431199,0.137601597,0.12063311
1845,0.151573187,0.168399453,0.155677155,0.154719562,0.147332421,0.111627907,0.110670315
1846,0.139229988,0.16545102,0.146800849,0.146985505,0.157603176,0.127873696,0.116055766
1847,0.1521181,0.162708601,0.140885751,0.146341463,0.143132221,0.123876765,0.130937099
1848,0.17050174,0.189808059,0.171736446,0.184869233,0.174318105,0.063419014,0.045347402
1849,0.163231462,0.173892443,0.160151623,0.164889837,0.156361052,0.086235489,0.095238095
1850,0.158213373,0.174895735,0.166823624,0.16386385,0.164940132,0.095654514,0.075608772
1851,0.171449939,0.176685052,0.166728989,0.166261569,0.170982518,0.081798635,0.066093297
1852,0.141304348,0.164855072,0.139130435,0.160144928,0.154710145,0.125,0.114855072
1853,0.147394137,0.177117264,0.149022801,0.149429967,0.149022801,0.125814332,0.102198697
1854,0.158478261,0.181304348,0.148043478,0.160217391,0.144130435,0.105,0.102826087
1855,0.111395647,0.1446863,0.135723431,0.138284251,0.148527529,0.149807939,0.171574904
1856,0.145807807,0.162261509,0.149833713,0.142657098,0.141081743,0.138806231,0.119551899
1857,0.158707361,0.165170557,0.147576302,0.146140036,0.151166966,0.119928187,0.111310592
1858,0.129992738,0.1416122,0.129992738,0.135439361,0.135439361,0.175018155,0.152505447
1859,0.186363636,0.227878788,0.173636364,0.176363636,0.177878788,0.03030303,0.027575758
1901,0.138932578,0.158540422,0.143860753,0.145066583,0.151410297,0.130911188,0.13127818
1904,0.150747522,0.155753402,0.143524273,0.150176382,0.142281203,0.137241727,0.120275491
1906,0.136679958,0.142794531,0.139245513,0.135856842,0.145328017,0.155141266,0.144953873
1907,0.133515644,0.152497386,0.152497386,0.152175662,0.163033861,0.129654951,0.116625111
1908,0.142129183,0.149669467,0.146949456,0.140889685,0.148120094,0.140855254,0.131386861
1910,0.147614213,0.151269036,0.162233503,0.148426396,0.148426396,0.127715736,0.114314721
1911,0.152535794,0.163288483,0.149445115,0.153038928,0.154174573,0.116727043,0.110790064
1912,0.151345346,0.158494759,0.145548524,0.149992754,0.153084392,0.124196899,0.117337327
1913,0.13747646,0.150915939,0.139873309,0.134737203,0.14663585,0.149974319,0.14038692
1914,0.148170633,0.158450704,0.147280233,0.143394852,0.151165614,0.129674599,0.121863364
1916,0.152929769,0.156946946,0.139493005,0.147942928,0.145588032,0.138661865,0.118437457
1920,0.137743229,0.147893251,0.140713967,0.144031292,0.133188097,0.146061296,0.150368867
1924,0.156458797,0.15237565,0.153303638,0.159428359,0.151076466,0.121009651,0.106347439
1925,0.145667447,0.154971258,0.144049393,0.141579732,0.149648712,0.132978497,0.131104961
1928,0.14549276,0.159271369,0.141289117,0.136805231,0.147501168,0.138439981,0.131200374
1929,0.155020305,0.15523036,0.115390001,0.148438594,0.1388461,0.15172945,0.13534519
1930,0.14021711,0.154949599,0.142801758,0.143577152,0.14512794,0.141250969,0.132075472
1931,0.148080647,0.157364164,0.147226336,0.150643581,0.15201048,0.128146714,0.116528078
1933,0.140679414,0.153032394,0.144884684,0.140547999,0.15263815,0.138116828,0.130100532
1936,0.1371903,0.138771745,0.144175013,0.131918819,0.145624671,0.151027939,0.151291513
1937,0.140771028,0.147001558,0.140284268,0.135124611,0.142815421,0.149727414,0.144275701
1940,0.138281839,0.133383572,0.130369254,0.137151469,0.133383572,0.175584024,0.15184627
1941,0.141647258,0.145034935,0.140588609,0.143129367,0.147575693,0.140165149,0.141858988
1943,0.135453475,0.142913231,0.141539066,0.141931684,0.145072634,0.160777385,0.132312525
1946,0.14874739,0.151878914,0.153444676,0.145572373,0.158794363,0.123477731,0.118084551
1951,0.148627507,0.142938416,0.138244915,0.134689233,0.138387143,0.15474328,0.142369506
1952,0.145840131,0.149836868,0.142169657,0.13588907,0.148613377,0.139885808,0.13776509
1953,0.142486011,0.151978417,0.142585931,0.147581934,0.141886491,0.14138689,0.132094325
1955,0.154245571,0.153084911,0.146915089,0.148442272,0.152748931,0.127153329,0.117409896
1956,0.141248809,0.158569325,0.144886118,0.140815796,0.155538235,0.13388759,0.125054127
1957,0.140710085,0.153851739,0.150729689,0.14601031,0.152036593,0.136135918,0.120525666
1958,0.146595697,0.15221409,0.148000296,0.144821468,0.150365935,0.132697568,0.125304946
1959,0.144509173,0.157029823,0.143204939,0.148161029,0.149291366,0.133988349,0.12381532
1960,0.137138382,0.150497512,0.14013267,0.140224802,0.137184448,0.144693201,0.150128985
1961,0.137928781,0.139649352,0.137754546,0.134531199,0.147685941,0.158336056,0.144114124
1962,0.170052118,0.183081652,0.163437124,0.170920754,0.179540291,0.073834024,0.059134037
1963,0.148344371,0.156291391,0.162251656,0.149006623,0.170198675,0.113245033,0.100662252
1964,0.148531788,0.152903164,0.146156039,0.143020051,0.1453958,0.135512686,0.128480471
1965,0.140350877,0.147281785,0.14359974,0.135044401,0.150097466,0.143708036,0.139917695
1966,0.138985292,0.160056189,0.146587341,0.145017353,0.14906627,0.13625847,0.124029086
1967,0.15403423,0.163814181,0.150366748,0.156479218,0.160146699,0.118887531,0.096271394
1968,0.146055875,0.145028759,0.147493837,0.147904684,0.142769104,0.143385374,0.127362366
1969,0.155536407,0.140025851,0.143041792,0.140887548,0.130978027,0.151227919,0.138302456
1971,0.145260434,0.166612747,0.152701391,0.145260434,0.143319314,0.12552572,0.121319961
1973,0.139475909,0.148774303,0.146801916,0.133558749,0.137785292,0.147083686,0.146520147
1974,0.146584861,0.152794205,0.146067416,0.14939385,0.143997635,0.133205204,0.12795683
1975,0.144760942,0.157519106,0.140150319,0.146213604,0.150129476,0.132318575,0.128907977
1976,0.149488358,0.159721192,0.151861189,0.149784962,0.164466855,0.114340798,0.110336645
1977,0.156948707,0.151468654,0.150591846,0.148619027,0.153441473,0.122753178,0.116177115
1979,0.169476219,0.167971102,0.144792294,0.127633955,0.166465984,0.1089705,0.114689946
1981,0.144348976,0.171315268,0.150297422,0.149239921,0.153602115,0.130204891,0.100991408
1983,0.137097784,0.142857143,0.140853888,0.13622136,0.13947665,0.154188056,0.149305121
1984,0.151854981,0.154620171,0.150165143,0.153544819,0.153468008,0.119440817,0.11690606
1985,0.156887848,0.154037537,0.12654895,0.14891664,0.14471364,0.135172347,0.133723037
1986,0.168815896,0.18215734,0.163949716,0.164841849,0.164760746,0.083698297,0.071776156
1987,0.133365373,0.146822059,0.134326565,0.135047459,0.136609396,0.155112339,0.158716809
1988,0.139572827,0.151587066,0.144467517,0.144170869,0.147359834,0.148546425,0.124295461
1991,0.140011581,0.152403011,0.146381008,0.139779965,0.13954835,0.14730747,0.134568616
1992,0.129615082,0.181461115,0.140612726,0.132757266,0.133542812,0.161822467,0.120188531
1993,0.153065209,0.168684108,0.14369387,0.153455681,0.141351035,0.133541585,0.106208512
1994,0.141021247,0.151473612,0.147703907,0.137080192,0.136566141,0.145133653,0.141021247
1996,0.14432525,0.150184801,0.141260254,0.131794826,0.130442621,0.141440548,0.160551699
1998,0.135583685,0.138537271,0.134739803,0.127848101,0.14092827,0.162447257,0.159915612
1999,0.13960114,0.160018993,0.140075973,0.134852802,0.133903134,0.155270655,0.136277303
2000,0.147417468,0.147516606,0.130564092,0.13383563,0.128779617,0.151382968,0.160503619
2002,0.128991917,0.133445173,0.128015861,0.124325149,0.141085862,0.176971176,0.167164862
2003,0.135380507,0.141722296,0.132009346,0.122396529,0.14335781,0.165053405,0.160080107
2007,0.149372741,0.156850237,0.14699837,0.149301864,0.151534482,0.138103338,0.107838968
2008,0.137945276,0.149199793,0.142178627,0.136602994,0.141765617,0.149509551,0.142798141
2009,0.138108476,0.159697167,0.137457858,0.147453717,0.151298279,0.134796238,0.131188265
2012,0.142774692,0.148474136,0.147680543,0.143351851,0.140177476,0.144001154,0.133540149
2013,0.146180165,0.153826724,0.143562424,0.14379205,0.141633562,0.140898758,0.130106317
2015,0.137008815,0.149350067,0.147019274,0.138951143,0.147766323,0.147079038,0.13282534
2016,0.141993604,0.148467358,0.145737462,0.142032603,0.14577646,0.143553545,0.132438967
2020,0.146664636,0.157401767,0.143009443,0.141486445,0.147273835,0.14445629,0.119707585
2024,0.135854997,0.148704421,0.141726588,0.145215504,0.141003276,0.145385695,0.142109518
2025,0.142834401,0.144048235,0.135093724,0.133382417,0.137481594,0.158693835,0.148465794
2026,0.138965382,0.156372935,0.147324941,0.145653029,0.155192762,0.1381786,0.118312352
2027,0.152608247,0.148903868,0.140341289,0.13615109,0.147264225,0.140402016,0.134329265
2028,0.13613808,0.145091694,0.133441208,0.13635383,0.143473571,0.164509169,0.140992449
2032,0.126713162,0.137174601,0.136769118,0.135917606,0.145324791,0.168315627,0.149785094
2033,0.142876281,0.146024516,0.13818742,0.13584299,0.134838234,0.159890147,0.142340411
2034,0.136226195,0.143175428,0.138613336,0.135589624,0.140576097,0.158028752,0.147790568
2036,0.125279116,0.13844165,0.135621107,0.131742861,0.147373369,0.169937713,0.151604184
2037,0.124893666,0.129456345,0.122186992,0.107648287,0.138659036,0.195189854,0.181965819
2038,0.115727003,0.133531157,0.130069238,0.137734916,0.139218595,0.172354105,0.171364985
2040,0.118437118,0.138217338,0.145299145,0.141636142,0.138705739,0.155799756,0.161904762
2041,0.144878706,0.166105121,0.144878706,0.141509434,0.150269542,0.142688679,0.109669811
2048,0.116264428,0.166631689,0.151731375,0.14424624,0.161525009,0.143966422,0.115634837
2050,0.142640684,0.150446891,0.140703518,0.140818597,0.148739883,0.146572557,0.13007787
2054,0.140826533,0.144564359,0.140247434,0.139931561,0.143669387,0.148196894,0.142563833
2056,0.162985954,0.155743902,0.153077872,0.14129959,0.151724961,0.12422904,0.110938681
2057,0.133442982,0.146600877,0.140899123,0.152302632,0.145065789,0.151644737,0.13004386
2058,0.142426665,0.142272923,0.134278335,0.129635324,0.135969498,0.158292848,0.157124408
2059,0.147359968,0.151776752,0.139128689,0.137171251,0.136518771,0.143495282,0.144549287
